1,0,0,0,0,0,0,0,0,0
0.629926,-2.48972e-15,-0.0282732,1.11747e-16,-0.0297874,1.17732e-16,0.00119167,-4.70994e-18,-0.0297873,1.17731e-16
0.252356,-1.99482e-15,-0.0351775,2.78071e-16,-0.0394644,3.11957e-16,0.00331899,-2.62359e-17,-0.0394632,3.11948e-16
-0.0853307,1.01178e-15,-0.0256738,3.04419e-16,-0.031887,3.7809e-16,0.00472533,-5.60291e-17,-0.03188,3.78007e-16
-0.343557,5.43148e-15,-0.00631381,9.98186e-17,-0.0124102,1.962e-16,0.00452892,-7.16004e-17,-0.0123873,1.95838e-16
-0.496312,9.80811e-15,0.0159431,-3.15067e-16,0.0122506,-2.42096e-16,0.00260577,-5.14951e-17,0.0123027,-2.43126e-16
-0.53461,1.26779e-14,0.0348796,-8.27147e-16,0.0353117,-8.37394e-16,-0.000558479,1.3244e-17,0.0354048,-8.39602e-16
-0.467108,1.29234e-14,0.0459532,-1.27138e-15,0.0511353,-1.41475e-15,-0.00410531,1.13581e-16,0.0512728,-1.41855e-15
-0.317889,1.00514e-14,0.0468742,-1.48212e-15,0.0561561,-1.77561e-15,-0.00707574,2.23729e-16,0.0563283,-1.78105e-15
-0.121825,4.33352e-15,0.037755,-1.343e-15,0.0493732,-1.75628e-15,-0.00866416,3.08197e-16,0.049556,-1.76278e-15
0.0816073,-3.22544e-15,0.0208344,-8.23456e-16,0.0323439,-1.27836e-15,-0.00840797,3.32316e-16,0.032502,-1.28461e-15
0.255015,-1.10871e-14,-0.000148332,6.44894e-18,0.00870641,-3.78523e-16,-0.0062834,2.73179e-16,0.00880215,-3.82685e-16
0.369116,-1.75067e-14,-0.020799,9.86471e-16,-0.0166558,7.89965e-16,-0.00269755,1.27941e-16,-0.0166524,7.898e-16
0.407148,-2.09197e-14,-0.036972,1.89966e-15,-0.0386382,1.98527e-15,0.00161284,-8.28693e-17,-0.0387392,1.99046e-15
0.366952,-2.03048e-14,-0.045567,2.52138e-15,-0.0529295,2.92878e-15,0.0057486,-3.1809e-16,-0.0531237,2.93952e-15
0.260482,-1.54429e-14,-0.0450822,2.67274e-15,-0.0568299,3.36921e-15,0.00884328,-5.24282e-16,-0.0570821,3.38416e-15
0.110921,-7.01445e-15,-0.0358376,2.26631e-15,-0.0497273,3.14467e-15,0.0102451,-6.47882e-16,-0.0499858,3.16102e-15
-0.0520148,3.49491e-15,-0.019843,1.33326e-15,-0.0331586,2.22795e-15,0.00964959,-6.48363e-16,-0.0333669,2.24195e-15
-0.197686,1.4064e-14,-0.000352348,2.50671e-17,-0.0104577,7.43994e-16,0.00715824,-5.09259e-16,-0.0105695,7.51947e-16
-0.300055,2.25328e-14,0.0187991,-1.41172e-15,0.0139276,-1.0459e-15,0.00325371,-2.44339e-16,0.0139349,-1.04645e-15
-0.342152,2.70464e-14,0.0339437,-2.68318e-15,0.035312,-2.79134e-15,-0.00130062,1.02811e-16,0.0354287,-2.80056e-15
-0.318746,2.6456e-14,0.042274,-3.50875e-15,0.0496705,-4.12267e-15,-0.00561515,4.66059e-16,0.0498539,-4.13788e-15
-0.236801,2.05905e-14,0.0423506,-3.6825e-15,0.0543896,-4.72932e-15,-0.00885081,7.69602e-16,0.0545719,-4.74518e-15
-0.113732,1.03388e-14,0.0343384,-3.12153e-15,0.0487327,-4.43005e-15,-0.010383,9.4387e-16,0.0488373,-4.43956e-15
0.0261596,-2.48143e-15,0.0199339,-1.89088e-15,0.0339417,-3.21962e-15,-0.00992129,9.41108e-16,0.0339027,-3.21592e-15
0.156364,-1.54503e-14,0.00200693,-1.98304e-16,0.0129624,-1.28081e-15,-0.00756209,7.47209e-16,0.0127445,-1.25928e-15
0.253084,-2.60075e-14,-0.0159691,1.64102e-15,-0.0101442,1.04244e-15,-0.00376623,3.87026e-16,-0.0105314,1.08223e-15
0.299492,-3.19602e-14,-0.0305855,3.26392e-15,-0.0309892,3.307e-15,0.00073383,-7.83104e-17,-0.031486,3.36002e-15
0.288584,-3.19368e-14,-0.0391397,4.33147e-15,-0.0456874,5.05609e-15,0.0050774,-5.61901e-16,-0.0461912,5.11184e-15
0.224157,-2.56928e-14,-0.0401286,4.59951e-15,-0.0515792,5.91198e-15,0.00844172,-9.67585e-16,-0.0519621,5.95586e-15
0.119777,-1.42022e-14,-0.0335067,3.97295e-15,-0.047708,5.65682e-15,0.0101985,-1.20926e-15,-0.0478431,5.67285e-15
-0.00400568,4.90793e-16,-0.0206656,2.53204e-15,-0.0349687,4.28451e-15,0.0100316,-1.22911e-15,-0.03476,4.25894e-15
-0.123636,1.56371e-14,-0.00414373,5.24085e-16,-0.0159072,2.01188e-15,0.00799299,-1.01093e-15,-0.0153151,1.937e-15
-0.216984,2.83009e-14,0.0128722,-1.6789e-15,0.00578642,-7.54717e-16,0.00448908,-5.85506e-16,0.00672829,-8.77564e-16
-0.267379,3.59308e-14,0.0271581,-3.64955e-15,0.0259899,-3.49256e-15,0.000199029,-2.67458e-17,0.0271721,-3.65143e-15
-0.266553,3.68733e-14,0.0360597,-4.98827e-15,0.0409295,-5.66193e-15,-0.00405711,5.61235e-16,0.0421802,-5.83495e-15
-0.215943,3.07257e-14,0.0379806,-5.40412e-15,0.047882,-6.81295e-15,-0.00747545,1.06365e-15,0.0489944,-6.97122e-15
-0.126187,1.84534e-14,0.0326654,-4.77694e-15,0.0456682,-6.67846e-15,-0.00942026,1.3776e-15,0.0464379,-6.79101e-15
-0.014933,2.2428e-15,0.0212253,-3.18785e-15,0.0348494,-5.23407e-15,-0.00954225,1.43316e-15,0.0351147,-5.27391e-15
0.0965956,-1.48896e-14,0.00590829,-9.10724e-16,0.0175948,-2.71212e-15,-0.00784134,1.20869e-15,0.0172715,-2.66229e-15
0.187611,-2.96604e-14,-0.0103405,1.63478e-15,-0.00275004,4.3477e-16,-0.00466262,7.37141e-16,-0.00364652,5.76499e-16
0.241602,-3.91511e-14,-0.0244419,3.96076e-15,-0.0223079,3.61495e-15,-0.000627213,1.01639e-16,-0.0236586,3.83384e-15
0.249302,-4.13843e-14,-0.033763,5.60468e-15,-0.0374048,6.20922e-15,0.0034883,-5.7906e-16,-0.0390033,6.47456e-15
0.210251,-3.57328e-14,-0.0366048,6.2211e-15,-0.0452559,7.69138e-15,0.00690041,-1.17275e-15,-0.0468416,7.96087e-15
0.132692,-2.30759e-14,-0.0325086,5.65341e-15,-0.044475,7.73444e-15,0.00896695,-1.5594e-15,-0.0457797,7.96134e-15
0.0318664,-5.66769e-15,-0.0223256,3.97079e-15,-0.0353154,6.28112e-15,0.00930717,-1.65535e-15,-0.0361125,6.42289e-15
-0.0729615,1.32651e-14,-0.00804117,1.46197e-15,-0.0196006,3.5636e-15,0.0078713,-1.43108e-15,-0.0197489,3.59055e-15
-0.162159,3.0123e-14,0.0076121,-1.41404e-15,-0.000362629,6.73629e-17,0.00494691,-9.18951e-16,0.000164701,-3.05953e-17
-0.21938,4.16197e-14,0.021675,-4.11208e-15,0.0187415,-3.55555e-15,0.00110168,-2.09005e-16,0.0198488,-3.76561e-15
-0.234543,4.54233e-14,0.0315192,-6.10425e-15,0.0341219,-6.6083e-15,-0.00292626,5.66721e-16,0.035606,-6.89572e-15
-0.205584,4.06274e-14,0.0353355,-6.983e-15,0.042927,-8.48322e-15,-0.00636916,1.25867e-15,0.0445135,-8.79675e-15
-0.138695,2.79571e-14,0.0324638,-6.54379e-15,0.0435684,-8.78218e-15,-0.00857492,1.72846e-15,0.0449625,-9.06318e-15
-0.0470285,9.66552e-15,0.0235037,-4.8306e-15,0.0360037,-7.39963e-15,-0.00912948,1.87633e-15,0.0369455,-7.59321e-15
0.0518795,-1.08676e-14,0.0101898,-2.13453e-15,0.0217264,-4.55118e-15,-0.00793346,1.66188e-15,0.0220418,-4.61724e-15
0.139444,-2.97613e-14,-0.00494544,1.0555e-15,0.00347061,-7.40729e-16,-0.00521902,1.11389e-15,0.00310516,-6.62733e-16
0.199507,-4.33692e-14,-0.0190526,4.1417e-15,-0.0153138,3.32894e-15,-0.00150421,3.26988e-16,-0.0162823,3.53947e-15
