0.0296311,-0.206217,-6.18419e-05,0.000430387,-6.18419e-05,0.000430387,-0.00294316,0.0204829,-6.18419e-05,0.000430387
0.0484375,-0.254875,-0.00372539,0.0196028,-0.00372539,0.0196028,-0.00330888,0.0174111,-0.00372539,0.0196028
0.0629407,-0.265348,-0.00836512,0.035266,-0.00836512,0.035266,-0.00289014,0.0121844,-0.00836512,0.035266
0.0678054,-0.237598,-0.0128962,0.0451898,-0.0128962,0.0451898,-0.00161964,0.00567541,-0.0128962,0.0451898
0.059361,-0.177296,-0.016099,0.0480836,-0.016099,0.0480836,0.0003621,-0.0010815,-0.016099,0.0480836
0.0365421,-0.0947267,-0.0168842,0.0437682,-0.0168842,0.0437682,0.00272315,-0.00705913,-0.0168842,0.0437682
0.00132672,-0.00302544,-0.0145446,0.0331675,-0.0145446,0.0331675,0.00499889,-0.0113995,-0.0145446,0.0331675
-0.0414261,0.0839594,-0.00894328,0.0181256,-0.00894328,0.0181256,0.00668224,-0.0135431,-0.00894328,0.0181256
-0.0847245,0.153823,-0.000597184,0.00108423,-0.000597184,0.00108423,0.00732847,-0.0133053,-0.000597184,0.00108423
-0.120652,0.197434,0.00936357,-0.0153224,0.00936357,-0.0153224,0.0066539,-0.0108884,0.00936357,-0.0153224
-0.141822,0.210159,0.0193592,-0.0286874,0.0193592,-0.0286874,0.00460858,-0.00682921,0.0193592,-0.0286874
-0.142807,0.192316,0.027621,-0.0371966,0.027621,-0.0371966,0.00140711,-0.00189492,0.027621,-0.0371966
-0.121286,0.148818,0.0325044,-0.0398828,0.0325044,-0.0398828,-0.00249039,0.00305569,0.0325044,-0.0398828
-0.0786781,0.0881093,0.0328001,-0.0367318,0.0328001,-0.0367318,-0.00644634,0.00721907,0.0328001,-0.0367318
-0.0201335,0.0205976,0.0279841,-0.0286292,0.0279841,-0.0286292,-0.00975234,0.00997714,0.0279841,-0.0286292
0.0461357,-0.0431265,0.0183611,-0.0171636,0.0183611,-0.0171636,-0.0117562,0.0109894,0.0183611,-0.0171636
0.110096,-0.0939834,0.00506914,-0.00432725,0.00506914,-0.00432725,-0.011987,0.0102327,0.00506914,-0.00432725
0.161502,-0.125735,-0.010061,0.00783282,-0.010061,0.00783282,-0.0102545,0.00798345,-0.010061,0.00783282
0.191597,-0.135751,-0.0247717,0.0175513,-0.0247717,0.0175513,-0.00670347,0.00474956,-0.0247717,0.0175513
0.194636,-0.125121,-0.0367308,0.0236123,-0.0367308,0.0236123,-0.00181158,0.00116457,-0.0367308,0.0236123
0.168938,-0.0981318,-0.0439109,0.0255067,-0.0439109,0.0255067,0.00367334,-0.00213375,-0.0439109,0.0255067
0.117303,-0.0612402,-0.0449344,0.0234588,-0.0449344,0.0234588,0.00884659,-0.00461852,-0.0449344,0.0234588
