-0.5,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-0.5,0
-0.19918,0,-0.432796,0,-0.432796,0,-0.432796,0,-0.432796,0,-0.432796,0,-0.432796,0,-0.19918,0
-0.0385997,0,-0.104845,0,-0.104845,0,-0.104845,0,-0.104845,0,-0.104845,0,-0.104845,0,-0.0385997,0
0.00234222,0,-0.00252938,0,-0.00252938,0,-0.00252938,0,-0.00252938,0,-0.00252938,0,-0.00252938,0,0.00234222,0
-0.0302549,0,-0.0547785,0,-0.0547785,0,-0.0547785,0,-0.0547785,0,-0.0547785,0,-0.0547785,0,-0.0302549,0
-0.0834303,0,-0.164602,0,-0.164602,0,-0.164602,0,-0.164602,0,-0.164602,0,-0.164602,0,-0.0834303,0
-0.116211,0,-0.246739,0,-0.246739,0,-0.246739,0,-0.246739,0,-0.246739,0,-0.246739,0,-0.116211,0
-0.111236,0,-0.255853,0,-0.255853,0,-0.255853,0,-0.255853,0,-0.255853,0,-0.255853,0,-0.111236,0
-0.0753317,0,-0.194804,0,-0.194804,0,-0.194804,0,-0.194804,0,-0.194804,0,-0.194804,0,-0.0753317,0
-0.0302546,0,-0.101973,0,-0.101973,0,-0.101973,0,-0.101973,0,-0.101973,0,-0.101973,0,-0.0302546,0
0.00109154,0,-0.0257362,0,-0.0257362,0,-0.0257362,0,-0.0257362,0,-0.0257362,0,-0.0257362,0,0.00109154,0
0.00629668,0,0.000995592,0,0.000995592,0,0.000995592,0,0.000995592,0,0.000995592,0,0.000995592,0,0.00629668,0
-0.0119585,0,-0.0252337,0,-0.0252337,0,-0.0252337,0,-0.0252337,0,-0.0252337,0,-0.0252337,0,-0.0119585,0
-0.0394221,0,-0.0807837,0,-0.0807837,0,-0.0807837,0,-0.0807837,0,-0.0807837,0,-0.0807837,0,-0.0394221,0
-0.0590628,0,-0.130304,0,-0.130304,0,-0.130304,0,-0.130304,0,-0.130304,0,-0.130304,0,-0.0590628,0
-0.0601312,0,-0.146047,0,-0.146047,0,-0.146047,0,-0.146047,0,-0.146047,0,-0.146047,0,-0.0601312,0
-0.0429498,0,-0.121116,0,-0.121116,0,-0.121116,0,-0.121116,0,-0.121116,0,-0.121116,0,-0.0429498,0
-0.0175102,0,-0.0707151,0,-0.0707151,0,-0.0707151,0,-0.0707151,0,-0.0707151,0,-0.0707151,0,-0.0175102,0
0.0027499,0,-0.0220123,0,-0.0220123,0,-0.0220123,0,-0.0220123,0,-0.0220123,0,-0.0220123,0,0.0027499,0
0.00832281,0,0.00113073,0,0.00113073,0,0.00113073,0,0.00113073,0,0.00113073,0,0.00113073,0,0.00832281,0
-0.00174023,0,-0.00971094,0,-0.00971094,0,-0.00971094,0,-0.00971094,0,-0.00971094,0,-0.00971094,0,-0.00174023,0
-0.0200891,0,-0.0444735,0,-0.0444735,0,-0.0444735,0,-0.0444735,0,-0.0444735,0,-0.0444735,0,-0.0200891,0
-0.0356628,0,-0.081429,0,-0.081429,0,-0.081429,0,-0.081429,0,-0.081429,0,-0.081429,0,-0.0356628,0
-0.0398498,0,-0.0995422,0,-0.0995422,0,-0.0995422,0,-0.0995422,0,-0.0995422,0,-0.0995422,0,-0.0398498,0
-0.0308689,0,-0.0894989,0,-0.0894989,0,-0.0894989,0,-0.0894989,0,-0.0894989,0,-0.0894989,0,-0.0308689,0
-0.0141959,0,-0.0577465,0,-0.0577465,0,-0.0577465,0,-0.0577465,0,-0.0577465,0,-0.0577465,0,-0.0141959,0
0.000900399,0,-0.0219332,0,-0.0219332,0,-0.0219332,0,-0.0219332,0,-0.0219332,0,-0.0219332,0,0.000900399,0
0.00661224,0,-0.000740986,0,-0.000740986,0,-0.000740986,0,-0.000740986,0,-0.000740986,0,-0.000740986,0,0.00661224,0
0.000721796,0,-0.00384435,0,-0.00384435,0,-0.00384435,0,-0.00384435,0,-0.00384435,0,-0.00384435,0,0.000721796,0
-0.0125274,0,-0.0272975,0,-0.0272975,0,-0.0272975,0,-0.0272975,0,-0.0272975,0,-0.0272975,0,-0.0125274,0
-0.025094,0,-0.0564638,0,-0.0564638,0,-0.0564638,0,-0.0564638,0,-0.0564638,0,-0.0564638,0,-0.025094,0
-0.0297134,0,-0.0744881,0,-0.0744881,0,-0.0744881,0,-0.0744881,0,-0.0744881,0,-0.0744881,0,-0.0297134,0
-0.0238265,0,-0.0714888,0,-0.0714888,0,-0.0714888,0,-0.0714888,0,-0.0714888,0,-0.0714888,0,-0.0238265,0
-0.0107765,0,-0.0495243,0,-0.0495243,0,-0.0495243,0,-0.0495243,0,-0.0495243,0,-0.0495243,0,-0.0107765,0
0.00224631,0,-0.0208941,0,-0.0208941,0,-0.0208941,0,-0.0208941,0,-0.0208941,0,-0.0208941,0,0.00224631,0
0.00826874,0,-0.0010101,0,-0.0010101,0,-0.0010101,0,-0.0010101,0,-0.0010101,0,-0.0010101,0,0.00826874,0
0.00433366,0,8.78302e-05,0,8.78302e-05,0,8.78302e-05,0,8.78302e-05,0,8.78302e-05,0,8.78302e-05,0,0.00433366,0
-0.00700536,0,-0.0170441,0,-0.0170441,0,-0.0170441,0,-0.0170441,0,-0.0170441,0,-0.0170441,0,-0.00700536,0
-0.0192213,0,-0.0419586,0,-0.0419586,0,-0.0419586,0,-0.0419586,0,-0.0419586,0,-0.0419586,0,-0.0192213,0
-0.0254559,0,-0.0603358,0,-0.0603358,0,-0.0603358,0,-0.0603358,0,-0.0603358,0,-0.0603358,0,-0.0254559,0
-0.0222418,0,-0.061874,0,-0.061874,0,-0.061874,0,-0.061874,0,-0.061874,0,-0.061874,0,-0.0222418,0
-0.0113003,0,-0.0457422,0,-0.0457422,0,-0.0457422,0,-0.0457422,0,-0.0457422,0,-0.0457422,0,-0.0113003,0
0.00149771,0,-0.0207445,0,-0.0207445,0,-0.0207445,0,-0.0207445,0,-0.0207445,0,-0.0207445,0,0.00149771,0
0.00937401,0,-0.000286536,0,-0.000286536,0,-0.000286536,0,-0.000286536,0,-0.000286536,0,-0.000286536,0,0.00937401,0
0.00829653,0,0.00498536,0,0.00498536,0,0.00498536,0,0.00498536,0,0.00498536,0,0.00498536,0,0.00829653,0
-0.000918095,0,-0.00715304,0,-0.00715304,0,-0.00715304,0,-0.00715304,0,-0.00715304,0,-0.00715304,0,-0.000918095,0
-0.0131351,0,-0.0295264,0,-0.0295264,0,-0.0295264,0,-0.0295264,0,-0.0295264,0,-0.0295264,0,-0.0131351,0
-0.021716,0,-0.0496521,0,-0.0496521,0,-0.0496521,0,-0.0496521,0,-0.0496521,0,-0.0496521,0,-0.021716,0
-0.0220647,0,-0.0565634,0,-0.0565634,0,-0.0565634,0,-0.0565634,0,-0.0565634,0,-0.0565634,0,-0.0220647,0
-0.0140053,0,-0.0466335,0,-0.0466335,0,-0.0466335,0,-0.0466335,0,-0.0466335,0,-0.0466335,0,-0.0140053,0
-0.00176671,0,-0.0253153,0,-0.0253153,0,-0.0253153,0,-0.0253153,0,-0.0253153,0,-0.0253153,0,-0.00176671,0
0.00835346,0,-0.00398636,0,-0.00398636,0,-0.00398636,0,-0.00398636,0,-0.00398636,0,-0.00398636,0,0.00835346,0
0.0113445,0,0.00627653,0,0.00627653,0,0.00627653,0,0.00627653,0,0.00627653,0,0.00627653,0,0.0113445,0
0.00605994,0,0.000584075,0,0.000584075,0,0.000584075,0,0.000584075,0,0.000584075,0,0.000584075,0,0.00605994,0
-0.00431703,0,-0.0173467,0,-0.0173467,0,-0.0173467,0,-0.0173467,0,-0.0173467,0,-0.0173467,0,-0.00431703,0
-0.0140959,0,-0.0374267,0,-0.0374267,0,-0.0374267,0,-0.0374267,0,-0.0374267,0,-0.0374267,0,-0.0140959,0
-0.0181521,0,-0.0487531,0,-0.0487531,0,-0.0487531,0,-0.0487531,0,-0.0487531,0,-0.0487531,0,-0.0181521,0
-0.0145873,0,-0.0454293,0,-0.0454293,0,-0.0454293,0,-0.0454293,0,-0.0454293,0,-0.0454293,0,-0.0145873,0
-0.00558896,0,-0.0295377,0,-0.0295377,0,-0.0295377,0,-0.0295377,0,-0.0295377,0,-0.0295377,0,-0.00558896,0
0.00390053,0,-0.0097703,0,-0.0097703,0,-0.0097703,0,-0.0097703,0,-0.0097703,0,-0.0097703,0,0.00390053,0
0.00891921,0,0.00341843,0,0.00341843,0,0.00341843,0,0.00341843,0,0.00341843,0,0.00341843,0,0.00891921,0
0.00712263,0,0.00344128,0,0.00344128,0,0.00344128,0,0.00344128,0,0.00344128,0,0.00344128,0,0.00712263,0
-7.62071e-05,0,-0.0090398,0,-0.0090398,0,-0.0090398,0,-0.0090398,0,-0.0090398,0,-0.0090398,0,-7.62071e-05,0
-0.00841771,0,-0.026715,0,-0.026715,0,-0.026715,0,-0.026715,0,-0.026715,0,-0.026715,0,-0.00841771,0
-0.0131984,0,-0.0397641,0,-0.0397641,0,-0.0397641,0,-0.0397641,0,-0.0397641,0,-0.0397641,0,-0.0131984,0
-0.0118268,0,-0.0412047,0,-0.0412047,0,-0.0412047,0,-0.0412047,0,-0.0412047,0,-0.0412047,0,-0.0118268,0
-0.00515494,0,-0.030546,0,-0.030546,0,-0.030546,0,-0.030546,0,-0.030546,0,-0.030546,0,-0.00515494,0
0.00309386,0,-0.0138396,0,-0.0138396,0,-0.0138396,0,-0.0138396,0,-0.0138396,0,-0.0138396,0,0.00309386,0
0.00843677,0,-0.00020775,0,-0.00020775,0,-0.00020775,0,-0.00020775,0,-0.00020775,0,-0.00020775,0,0.00843677,0
0.0080985,0,0.00318088,0,0.00318088,0,0.00318088,0,0.00318088,0,0.00318088,0,0.00318088,0,0.0080985,0
0.00248953,0,-0.00506436,0,-0.00506436,0,-0.00506436,0,-0.00506436,0,-0.00506436,0,-0.00506436,0,0.00248953,0
-0.00508395,0,-0.0199596,0,-0.0199596,0,-0.0199596,0,-0.0199596,0,-0.0199596,0,-0.0199596,0,-0.00508395,0
-0.0102846,0,-0.0330162,0,-0.0330162,0,-0.0330162,0,-0.0330162,0,-0.0330162,0,-0.0330162,0,-0.0102846,0
-0.0101419,0,-0.0369383,0,-0.0369383,0,-0.0369383,0,-0.0369383,0,-0.0369383,0,-0.0369383,0,-0.0101419,0
-0.0046728,0,-0.0295655,0,-0.0295655,0,-0.0295655,0,-0.0295655,0,-0.0295655,0,-0.0295655,0,-0.0046728,0
0.00314492,0,-0.0149458,0,-0.0149458,0,-0.0149458,0,-0.0149458,0,-0.0149458,0,-0.0149458,0,0.00314492,0
0.00901357,0,-0.00102137,0,-0.00102137,0,-0.00102137,0,-0.00102137,0,-0.00102137,0,-0.00102137,0,0.00901357,0
0.0096676,0,0.00475214,0,0.00475214,0,0.00475214,0,0.00475214,0,0.00475214,0,0.00475214,0,0.0096676,0
0.0046603,0,-0.00055706,0,-0.00055706,0,-0.00055706,0,-0.00055706,0,-0.00055706,0,-0.00055706,0,0.0046603,0
-0.00337504,0,-0.0138351,0,-0.0138351,0,-0.0138351,0,-0.0138351,0,-0.0138351,0,-0.0138351,0,-0.00337504,0
-0.0101224,0,-0.0276915,0,-0.0276915,0,-0.0276915,0,-0.0276915,0,-0.0276915,0,-0.0276915,0,-0.0101224,0
